uid,fold_id,hint_p_normal_raw,hint_p_large_raw,hint_p_tail_class_raw,hint_p_normal_calibrated,hint_p_large_calibrated,hint_p_tail_class_calibrated,hint_p_tail_binary_raw,hint_p_tail_binary_platt,hint_p_tail_binary_isotonic,hint_p_tail_binary_calibrated,hint_c_pred,hint_z_tail_pred,hint_tail_score_fused,hint_ood_score,hint_ood_flag
1OTl2-1,3,0.5489121491782862,0.2888354611157131,0.16225238970600073,0.5489121491782862,0.2888354611157131,0.16225238970600073,0.004106049445011309,0.000648235811538774,0.007194244604316547,0.000648235811538774,0.5857607680510927,-1.473611311,0.1444167248848146,-0.017031652,0
1PbBr2-1,2,0.061767836752164886,0.9054794628907041,0.032752700357131,0.061767836752164886,0.9054794628907041,0.032752700357131,0.027602643770805273,0.004862744445202459,0.011019283746556474,0.004862744445202459,0.8069764232099679,-0.882188536,0.15891957619626712,-0.02604058,0
1PbBr2-2,5,0.19678724690905763,0.6563895256169477,0.1468232274739947,0.19678724690905763,0.6563895256169477,0.1468232274739947,0.11375065818318052,0.023833761299239514,0.012544802867383513,0.023833761299239514,0.7086873230829677,-1.125253746,0.1876684659692731,-0.045895382,0
1PbCl2-1,1,0.20450766516062133,0.6109155451625287,0.18457678967685004,0.20450766516062133,0.6109155451625287,0.18457678967685004,0.27986332114906926,0.08053055803524894,0.03571428571428571,0.08053055803524894,0.8899360341373789,-0.927973076,0.24260913513143534,-0.032052745,0
1PbCl2-2,3,0.17899564046273211,0.7406922316596769,0.08031212787759107,0.17899564046273211,0.7406922316596769,0.08031212787759107,0.006931669789432685,0.0014860158156049727,0.005025125628140704,0.0014860158156049727,0.7570732474289594,-1.053871692,0.17144902256321348,-0.041214074,0
1PbI2-1,5,0.14400588620362118,0.6863418224811672,0.16965229131521178,0.14400588620362118,0.6863418224811672,0.16965229131521178,0.10787658396784867,0.022425922211139,0.009603841536614645,0.022425922211139,0.8213944281259505,-0.634990983,0.2577386402267642,-0.00822227,0
1PbI2-2,3,0.131880185820858,0.792876840371183,0.07524297380795886,0.131880185820858,0.792876840371183,0.07524297380795886,0.004054073689739675,0.0009382961452333871,0.005025125628140704,0.0009382961452333871,0.7039015541705765,-1.172502144,0.15707805872846045,0.017051979186277544,1
1PbO2-1,5,0.4908870860953407,0.30501307612561446,0.2040998377790449,0.4908870860953407,0.30501307612561446,0.2040998377790449,0.05404138838292616,0.010058318816119259,0.01288056206088993,0.010058318816119259,0.639154358343156,-1.388980036,0.1471152493652242,-0.032177168,0
1PbS2-1,2,0.544985119131346,0.3610581331750193,0.09395674769363473,0.544985119131346,0.3610581331750193,0.09395674769363473,0.07545859592465902,0.017718306250949625,0.012471655328798186,0.017718306250949625,0.611468805177777,-1.03111703,0.16708870033155182,-0.00896946,0
1PbS2-2,4,0.19426522399980448,0.6962534880620993,0.10948128793809633,0.19426522399980448,0.6962534880620993,0.10948128793809633,0.006723389135115023,0.001125755387905801,0.009615384615384616,0.001125755387905801,0.7550856514259359,-0.879397366,0.17000484849621136,-0.036587034,0
1PbS2-3,1,0.45474301428276803,0.32189912167864576,0.22335786403858626,0.45474301428276803,0.32189912167864576,0.22335786403858626,0.19489700356973674,0.045247146551622194,0.018518518518518517,0.045247146551622194,0.6130274636797927,-1.693202327,0.16585327168257896,-0.068805644,0
1PbSe2-1,2,0.5133570225316448,0.33675572194126774,0.14988725552708745,0.5133570225316448,0.33675572194126774,0.14988725552708745,0.11284477463932693,0.026913113428802846,0.012471655328798186,0.026913113428802846,0.5886559108633385,-1.149779562,0.1755023919997404,-0.023332787,0
1PbSe2-2,3,0.14716137767024826,0.5676467856804904,0.28519183664926134,0.14716137767024826,0.5676467856804904,0.28519183664926134,0.014799672505710822,0.003520311266732145,0.01288056206088993,0.003520311266732145,0.8505309147733607,-0.3518455,0.3055034078519058,-0.042105476,0
1PdBr2-1,4,0.8353054589942274,0.11620860923430296,0.048485931771469676,0.8353054589942274,0.11620860923430296,0.048485931771469676,0.002193271490273934,0.0004610347476209966,0,0.0004610347476209966,0.2156383811463509,-2.304443508,0.055559753916239685,-0.075347845,0
1PdCl2-1,3,0.9280650849375537,0.04656580595855726,0.02536910910388898,0.9280650849375537,0.04656580595855726,0.02536910910388898,0.00041236074657392764,6.0510925062109706e-05,0,6.0510925062109706e-05,0.19079309687331591,-2.701252538,0.042825616256456804,-0.092780508,0
1PdF2-2,4,0.7993929874479929,0.1359147692542081,0.06469224329779896,0.7993929874479929,0.1359147692542081,0.06469224329779896,0.0030816047105731133,0.0004795974794754106,0,0.0004795974794754106,0.17858959657478735,-2.343559518,0.057392259131207206,-0.036174343,0
1PdO2-1,1,0.6342067653080058,0.2175841465317714,0.1482090881602229,0.6342067653080058,0.2175841465317714,0.1482090881602229,0.1387222139591884,0.033287705155574714,0.009603841536614645,0.033287705155574714,0.1861099689897629,-2.38098533,0.1030321308051854,-0.04591196,0
1PdS2-1,3,0.8509333341728107,0.07800571082083303,0.07106095500635613,0.8509333341728107,0.07800571082083303,0.07106095500635613,0.0007460996107032575,0.00019600703827198234,0,0.00019600703827198234,0.10428387153649388,-2.823217568,0.04790080916732792,-0.086595236,0
1PdS2-2,1,0.7071067779591008,0.16059770359865486,0.13229551844224427,0.7071067779591008,0.16059770359865486,0.13229551844224427,0.1615680391449345,0.03599388642242429,0.020618556701030927,0.03599388642242429,0.037268372920943704,-3.188273034,0.08217681117449217,-0.078397458,0
1PdSe2-1,5,0.562406679534017,0.2135306361140802,0.22406268435190277,0.562406679534017,0.2135306361140802,0.22406268435190277,0.12280677732068317,0.029142588552695133,0.009603841536614645,0.029142588552695133,0.10359205348198142,-2.913807081,0.05414185993484359,-0.081999565,0
1PdSe2-2,3,0.3634857392061316,0.1386624077879999,0.4978518530058686,0.3634857392061316,0.1386624077879999,0.4978518530058686,0.15046759004834956,0.0321411037709335,0.012471655328798186,0.0321411037709335,0.3834428937884875,-0.578668668,0.32154198573454534,-0.03944683,0
1PdTe2-1,5,0.25991162547539104,0.2846253344048357,0.4554630401197734,0.25991162547539104,0.2846253344048357,0.4554630401197734,0.4601455373327481,0.16260898026142165,0.175,0.16260898026142165,0.4233508970681732,-1.329071714,0.22505541906095974,-0.045649766,0
1PtBr2-1,1,0.6449788451403196,0.21098356919039069,0.14403758566928965,0.6449788451403196,0.21098356919039069,0.14403758566928965,0.1650748193212613,0.04227816887063335,0.012544802867383513,0.04227816887063335,0.11582064808964232,-2.919269747,0.0916548828611574,-0.068530588,0
1PtCl2-1,5,0.7044914148468003,0.17917724087481393,0.11633134427838582,0.7044914148468003,0.17917724087481393,0.11633134427838582,0.0192254802276532,0.0033056758078441775,0.01015228426395939,0.0033056758078441775,0.2240872813174839,-2.174007463,0.07406000543621474,-0.064699486,0
1PtO2-1,2,0.8803645423906895,0.10404979715922465,0.01558566045008578,0.8803645423906895,0.10404979715922465,0.01558566045008578,0.0148038157790671,0.002587147616460726,0.01288056206088993,0.002587147616460726,0.26985797627267283,-2.232505986,0.05477120093620934,-0.022434066,0
1PtS2-1,4,0.7988603747553762,0.13369170878804096,0.06744791645658285,0.7988603747553762,0.13369170878804096,0.06744791645658285,0.00198263630743106,0.00031280913222786824,0,0.00031280913222786824,0.047363604255791204,-3.233665355,0.032876544639084876,-0.051986001,0
1PtSe2-1,1,0.6603016158948877,0.18541555556797595,0.15428282853713632,0.6603016158948877,0.18541555556797595,0.15428282853713632,0.13101240610570047,0.032448330708918234,0.01288056206088993,0.032448330708918234,0.08266321893156203,-3.122157281,0.08140512264275201,-0.06256852,0
1PtTe2-1,5,0.5433184819959165,0.21885387380363183,0.23782764420045172,0.5433184819959165,0.21885387380363183,0.23782764420045172,0.255925266106248,0.06725611361604983,0.03333333333333333,0.06725611361604983,0.19585416397734035,-2.369820821,0.09889595349395167,-0.034253839,0
1RuBr2-1,4,0.8233627764896249,0.12692051422240708,0.049716709287967925,0.8233627764896249,0.12692051422240708,0.049716709287967925,0.0012668231589665591,0.0002640862426285591,0,0.0002640862426285591,0.09994444518746401,-2.972028891,0.034575930842165585,-0.080669091,0
1RuCl2-1,5,0.7185564760173243,0.17011387817701307,0.11132964580566264,0.7185564760173243,0.17011387817701307,0.11132964580566264,0.021869346245064925,0.0051551312802832275,0.011019283746556474,0.0051551312802832275,0.24712690852816666,-2.666474971,0.04870453156229398,-0.093671518,0
1RuCl2-3,5,0.6663499925522408,0.1867359663064156,0.1469140411413436,0.6663499925522408,0.1867359663064156,0.1469140411413436,0.022077931217677097,0.005203303670562231,0.009603841536614645,0.005203303670562231,0.15057190937215514,-3.294501559,0.02828066425139176,-0.10818694,0
1RuI2-1,5,0.6397668209052253,0.21330633730392803,0.1469268417908466,0.6397668209052253,0.21330633730392803,0.1469268417908466,0.04241204795422655,0.007724094035601043,0.012471655328798186,0.007724094035601043,0.1176744944617254,-3.090824692,0.03622714622047601,-0.059438332,0
1ScBr2-1,5,0.6113489342807741,0.21221129645711315,0.17643976926211274,0.6113489342807741,0.21221129645711315,0.17643976926211274,0.02601094578497978,0.00611156945292342,0.012471655328798186,0.00611156945292342,0.12698560744343113,-2.831109588,0.04278963722231804,-0.07298798,0
1ScCl2-1,5,0.5925605186126289,0.22626276715192234,0.18117671423544868,0.5925605186126289,0.22626276715192234,0.18117671423544868,0.03294195548072838,0.007368726550508241,0.01288056206088993,0.007368726550508241,0.24902126300617455,-2.026018677,0.086316596580577,-0.056822771,0
1ScH2-1,1,0.5139797024125065,0.2609950994882597,0.22502519809923383,0.5139797024125065,0.2609950994882597,0.22502519809923383,0.3852120434635222,0.113523931939152,0.06493506493506493,0.113523931939152,0.3202330344215095,-1.228847292,0.24659146165290577,-0.004282845,0
1ScI2-2,4,0.6297135490056317,0.21124227536700005,0.1590441756273683,0.6297135490056317,0.21124227536700005,0.1590441756273683,0.018305244930355572,0.004151307781877445,0.01015228426395939,0.004151307781877445,0.09110794622635011,-2.663885925,0.06845416418139454,-0.081336119,0
1ScO2-2,2,0.9361245249675717,0.03725585357756719,0.026619621454861166,0.9361245249675717,0.03725585357756719,0.026619621454861166,0.029073330470358805,0.006471781469700547,0.011019283746556474,0.006471781469700547,0.4056739851730947,-2.083021219,0.06716479583122963,-0.038756818,0
1ScS2-2,2,0.9473122873851783,0.0323484559535038,0.020339256661317986,0.9473122873851783,0.0323484559535038,0.020339256661317986,0.03543054134058513,0.006559290539275416,0.01015228426395939,0.006559290539275416,0.32851137400940494,-2.536492966,0.048479467135828944,-0.069047015,0
1ScSe2-2,4,0.7590387953949057,0.15038388796292465,0.09057731664216973,0.7590387953949057,0.15038388796292465,0.09057731664216973,0.010861490700171108,0.002605433264142484,0.009603841536614645,0.002605433264142484,0.42257865925757476,-1.779350596,0.092739975221224,-0.092330722,0
1SiS2-1,4,0.8305069153628388,0.10063244972283977,0.06886063491432136,0.8305069153628388,0.10063244972283977,0.06886063491432136,0.0020722363144798374,0.0003276265374003325,0,0.0003276265374003325,0.3212174938704936,-2.139029454,0.06689975593535344,-0.054175974,0
1SiS2-2,3,0.819402916673099,0.11805174912773522,0.06254533419916583,0.819402916673099,0.11805174912773522,0.06254533419916583,0.0011269388453361397,0.0002672489749463066,0,0.0002672489749463066,0.391082906294142,-1.986622085,0.08493132952243061,-0.065382552,0
1SiSe2-1,2,0.9578433684260748,0.02942240138484548,0.01273423018907969,0.9578433684260748,0.02942240138484548,0.01273423018907969,0.01626872070386162,0.003555563747809098,0.009603841536614645,0.003555563747809098,0.3938595537017146,-2.0233784,0.06454120089887172,-0.091187868,0
1SiSe2-2,5,0.5188065387853643,0.2658121077887833,0.21538135342585238,0.5188065387853643,0.2658121077887833,0.21538135342585238,0.033864789373628586,0.007927415554405862,0.01015228426395939,0.007927415554405862,0.6265461180162917,-1.259604995,0.15970129042448217,-0.101046671,0
1SnI2-1,1,0.19118938410629716,0.6715837729589607,0.13722684293474213,0.19118938410629716,0.6715837729589607,0.13722684293474213,0.25263837362628094,0.06295646087183221,0.03508771929824561,0.06295646087183221,0.8978330421580432,-0.860594086,0.2328763089470727,-0.01888158,0
1SnI2-2,2,0.26119342857705,0.5877236551935,0.15108291622945003,0.26119342857705,0.5877236551935,0.15108291622945003,0.3168356902432712,0.08551018742617046,0.06493506493506493,0.08551018742617046,0.8169240158411752,-0.8554643,0.2512786668838936,-0.005243135,0
1SnO2-1,4,0.58902370144127,0.29129716647286,0.11967913208586994,0.58902370144127,0.29129716647286,0.11967913208586994,0.0033213222744544356,0.0007714602994835854,0.007633587786259542,0.0007714602994835854,0.5779526294710243,-1.54725205,0.11241899283801965,-0.045676149,0
1SnO2-2,2,0.9199493264500298,0.05988327175269198,0.020167401797278307,0.9199493264500298,0.05988327175269198,0.020167401797278307,0.016348756958305833,0.002873900139365542,0.01015228426395939,0.002873900139365542,0.3983904430260766,-2.063090685,0.06395877596916413,-0.066433021,0
1SnS2-1,2,0.5832473485475668,0.38395509276860407,0.03279755868382918,0.5832473485475668,0.38395509276860407,0.03279755868382918,0.011935898743969536,0.002060527077295217,0.01015228426395939,0.002060527077295217,0.7261999780322352,-1.31129478,0.11528787481571312,-0.080550236,0
1SnS2-2,5,0.5027061248682524,0.2741024650041929,0.22319141012755467,0.5027061248682524,0.2741024650041929,0.22319141012755467,0.04470230453666379,0.010444867463505881,0.012471655328798186,0.010444867463505881,0.3749793614577843,-1.966398143,0.09250260570584849,-0.106022883,0
1SnSe2-1,4,0.1959170915559116,0.7072111962584734,0.09687171218561498,0.1959170915559116,0.7072111962584734,0.09687171218561498,0.004535037782389918,0.000719561421916324,0,0.000719561421916324,0.8237293462771842,-0.868005117,0.16818808868586094,-0.067063433,0
1SnSe2-2,3,0.7543534994113242,0.1543645142205039,0.09128198636817181,0.7543534994113242,0.1543645142205039,0.09128198636817181,0.0022088890998282866,0.00046436890436143925,0,0.00046436890436143925,0.5511822046628045,-1.541905671,0.1241043212933619,-0.097302025,0
1SrBr2-1,4,0.8111119200440786,0.10963069203843713,0.07925738791748428,0.8111119200440786,0.10963069203843713,0.07925738791748428,0.004283380628446788,0.0006776731520182162,0.005025125628140704,0.0006776731520182162,0.32863519772694805,-1.97189471,0.07786868195369206,-0.016504147,0
1SrBr2-2,2,0.9634051560742266,0.02163701871873753,0.0149578252070358,0.9634051560742266,0.02163701871873753,0.0149578252070358,0.01879419643638332,0.004124081998461811,0.012471655328798186,0.004124081998461811,0.29727005553726066,-2.190042676,0.05748692780785504,-0.008284445,0
1SrCl2-1,3,0.8627250563809024,0.08824547772757056,0.049029465891527076,0.8627250563809024,0.08824547772757056,0.049029465891527076,0.0011822435074257873,0.00028009757498053864,0,0.00028009757498053864,0.29769563449652436,-2.308839453,0.06409802617122992,-0.027903217,0
1SrCl2-2,3,0.8792029858764789,0.08227629811423114,0.03852071600928996,0.8792029858764789,0.08227629811423114,0.03852071600928996,0.0022218124373283017,0.00046712817767035237,0,0.00046712817767035237,0.2681475627677288,-2.033451722,0.0772386900893989,-0.029791376,0
1SrI2-1,3,0.8817297886242552,0.07318918471055642,0.0450810266651883,0.8817297886242552,0.07318918471055642,0.0450810266651883,0.0011712302536943896,0.00024387576988449313,0,0.00024387576988449313,0.39937233393551286,-2.037359285,0.0782665204287337,-0.00041677,0
1SrI2-2,2,0.9489870126233685,0.031077112370340842,0.01993587500629073,0.9489870126233685,0.031077112370340842,0.01993587500629073,0.02684651168022399,0.006304565171539299,0.012471655328798186,0.006304565171539299,0.31340907030667303,-2.060010174,0.06650933881937378,0.0018859837574115579,1
1STl2-1,1,0.38332899591357905,0.3532271110482567,0.26344389303816435,0.38332899591357905,0.3532271110482567,0.26344389303816435,0.25240403317385046,0.06287994795309523,0.03508771929824561,0.06287994795309523,0.7567867616878791,-1.216619585,0.22372352400035025,-0.037713037,0
1TaO2-3,2,0.7723111732229199,0.18922942379551577,0.03845940298156436,0.7723111732229199,0.18922942379551577,0.03845940298156436,0.03547532420322851,0.008300487096608576,0.01288056206088993,0.008300487096608576,0.4072985243693591,-1.714451376,0.09191061557489669,-0.043629506,0
1TiBr2-1,4,0.7616089905142365,0.10991374791037284,0.12847726157539072,0.7616089905142365,0.10991374791037284,0.12847726157539072,0.002368471615188458,0.00037683273038214654,0,0.00037683273038214654,0,-3.922852945,0.035907197243950584,-0.097117381,0
1TiCl2-1,2,0.9080346382044863,0.03749226611843786,0.054473095677075985,0.9080346382044863,0.03749226611843786,0.054473095677075985,0.022917291928456977,0.005397142286476038,0.01015228426395939,0.005397142286476038,0.09345441908049285,-3.81102517,0.026841064070957682,-0.086433801,0
