uid,total
1ZnBr2-2,"[[0.21457895357049908, 0.0, 0.0], [0.0, 0.21457895357049908, 0.0], [0.0, 0.0, -0.4584207560534191]]"
1ZnCl2-1,"[[-0.0721165896692931, 0.0, 0.0], [0.0, -0.0721165896692931, 0.0], [0.0, 0.0, -0.5575202309355514]]"
1ZnCl2-2,"[[0.07554696139253074, 0.0, 0.0], [0.0, 0.07554696139253074, 0.0], [0.0, 0.0, -0.5199930570428494]]"
1ZnF2-1,"[[-0.29328221766324125, 0.0, 0.0], [0.0, -0.29328221766324125, 0.0], [0.0, 0.0, -0.7569619513137056]]"
1ZnI2-1,"[[0.1911714557285585, 0.0, 0.0], [0.0, 0.19061179781360493, 0.0], [0.0, 0.0, -0.42481215507233894]]"
1ZrBr2-1,"[[0.7687120803776636, 0.0, 0.0], [0.0, 0.7687120803776636, 0.0], [0.0, 0.0, -0.39469495385889053]]"
1ZrCl2-1,"[[0.7098633174403992, 0.0, 0.0], [0.0, 0.7098633174403992, 0.0], [0.0, 0.0, -0.44855000202712486]]"
1ZrI2-1,"[[0.8585371975696391, 0.0, 0.0], [0.0, 0.8585371975696391, 0.0], [0.0, 0.0, -0.3372421683184259]]"
1ZrS2-1,"[[0.6239725120169963, 0.0, 0.0], [0.0, 0.6239725120169963, 0.0], [0.0, 0.0, -0.4621809049267259]]"
1ZrSe2-1,"[[0.8167714123333464, 0.0, 0.0], [0.0, 0.8167714123333464, 0.0], [0.0, 0.0, -0.4145392704914993]]"
1ZrTe2-1,"[[1.402433346219312, 0.0, 0.0], [0.0, 1.402433346219312, 0.0], [0.0, 0.0, -0.3467874862246563]]"
2AgF2-1,"[[-0.0034883278458213473, 0.0, 0.0], [0.0, 0.14736710779378645, 0.0], [0.0, 0.0, -0.7495799976911061]]"
2BaBr2-1,"[[-0.022733787572707352, 0.0, 0.0], [0.0, -0.05256627811294924, 0.0], [0.0, 0.0, -0.5072396109731625]]"
2BaI2-1,"[[0.11260500153457455, 0.0, 0.0], [0.0, 0.05766610390982921, 0.0], [0.0, 0.0, -0.43062609038495414]]"
2BeBr2-1,"[[0.01577875638904093, 0.0, 0.0], [0.0, 0.015359755409214231, 0.0], [0.0, 0.0, -0.5171264163912462]]"
2BeCl2-1,"[[-0.10846254232743553, 0.0, 0.0], [0.0, -0.10790539730951958, 0.0], [0.0, 0.0, -0.5816987086802545]]"
2CaBr2-1,"[[0.028164419424469872, 0.0, 0.0], [0.0, -0.023191662661933767, 0.0], [0.0, 0.0, -0.4934949675951279]]"
2CaI2-1,"[[0.1693804953119495, 0.0, 0.0], [0.0, 0.10516942799933163, 0.0], [0.0, 0.0, -0.4190750243243807]]"
2CdI2-1,"[[0.24748226067705428, 0.0, 0.0], [0.0, 0.2357808703275603, 0.0], [0.0, 0.0, -0.33629907461035186]]"
2CoBr2-1,"[[0.6556185835412222, 0.0, 0.0], [0.0, 0.6763277338813203, 0.0], [0.0, 0.0, -0.368556230986828]]"
2CoO2-1,"[[1.1959273135972246, 0.0, 0.0], [0.0, 1.3284203803489505, 0.0], [0.0, 0.0, -0.324221658325915]]"
2CrBr2-1,"[[0.4202858849419179, 0.0, 0.0], [0.0, 0.39269695325966575, 0.0], [0.0, 0.0, -0.1897674820049159]]"
2CrCl2-1,"[[0.21853550521652784, 0.0, 0.0], [0.0, 0.26997967664532385, 0.0], [0.0, 0.0, -0.20760831050174613]]"
2CrSe2-1,"[[1.55497345833324, 0.0, 0.0], [0.0, 1.51313766121164, 0.0], [0.0, 0.0, -0.040481623027001735]]"
2CrTe2-1,"[[1.3196264841556398, 0.0, 0.0], [0.0, 1.227037844930226, 0.0], [0.0, 0.0, -0.08565684288055925]]"
2CrTe2-2,"[[1.4106254145981247, 0.0, 0.0], [0.0, 1.532563298334475, 0.0], [0.0, 0.0, -0.04817696468408802]]"
2CuBr2-1,"[[0.5136170737878749, 0.0, 0.0], [0.0, 0.7014816356209271, 0.0], [0.0, 0.0, -0.4621809049267259]]"
2CuBr2-2,"[[1.836001123638301, 0.0, 0.0], [0.0, 1.6663869236542108, 0.0], [0.0, 0.0, -0.06701917807680184]]"
2CuCl2-1,"[[0.269045709657623, 0.0, 0.0], [0.0, 0.45545396877862815, 0.0], [0.0, 0.0, -0.5228787452803376]]"
2CuF2-1,"[[-0.054531414868180264, 0.0, 0.0], [0.0, 0.022428371185486493, 0.0], [0.0, 0.0, -0.7520267336381934]]"
2FeO2-1,"[[1.1300119496719043, 0.0, 0.0], [0.0, 2.1015752462559334, 0.0], [0.0, 0.0, -0.28232949699773785]]"
2FeSe2-1,"[[1.0595255527386904, 0.0, 0.0], [0.0, 1.039334788738086, 0.0], [0.0, 0.0, -0.3391345219961308]]"
2FeTe2-1,"[[1.133826214076394, 0.0, 0.0], [0.0, 1.1432334546531702, 0.0], [0.0, 0.0, -0.29929628285498067]]"
2HfBr2-1,"[[0.6370892735303305, 0.0, 0.0], [0.0, 0.8444771757456814, 0.0], [0.0, 0.0, -0.3957739469155299]]"
2HfCl2-1,"[[0.5911759503117914, 0.0, 0.0], [0.0, 0.8298181874388775, 0.0], [0.0, 0.0, -0.4509967379742122]]"
2HfI2-1,"[[1.013974177020916, 0.0, 0.0], [0.0, 0.6201360549737575, 0.0], [0.0, 0.0, -0.33441900898204685]]"
2MgI2-1,"[[0.23095955574856905, 0.0, 0.0], [0.0, 0.24353410183206192, 0.0], [0.0, 0.0, -0.38615817812393083]]"
2MnSe2-1,"[[1.4654720808734973, 0.0, 0.0], [0.0, 1.0605467551261694, 0.0], [0.0, 0.0, -0.39040559077478]]"
2MnTe2-1,"[[1.5370505324219448, 0.0, 0.0], [0.0, 1.6248593958396504, 0.0], [0.0, 0.0, -0.3010299956639812]]"
2MnTe2-2,"[[1.323025093618445, 0.0, 0.0], [0.0, 1.1061908972634154, 0.0], [0.0, 0.0, -0.33629907461035186]]"
2OK2-2,"[[0.14921911265537988, 0.0, 0.0], [0.0, 0.14952701375434785, 0.0], [0.0, 0.0, -0.3979400086720376]]"
2ORb2-1,"[[0.31764554322115857, 0.0, 0.0], [0.0, 0.31764554322115857, 0.0], [0.0, 0.0, -0.341035157335565]]"
2OTl2-1,"[[0.7564078725489581, 0.0, 0.0], [0.0, 0.7564839644426093, 0.0], [0.0, 0.0, -0.35753547975787864]]"
2OsS2-1,"[[0.8098289610678862, 0.0, 0.0], [0.0, 0.7570922201189326, 0.0], [0.0, 0.0, -0.44977164694490596]]"
2OsSe2-1,"[[0.8447256279732259, 0.0, 0.0], [0.0, 0.815378484965918, 0.0], [0.0, 0.0, -0.40340290437353976]]"
2OsTe2-1,"[[0.9236584217933063, 0.0, 0.0], [0.0, 0.9074651067658561, 0.0], [0.0, 0.0, -0.3448615651886179]]"
2PbCl2-1,"[[0.1195857749617838, 0.0, 0.0], [0.0, 0.17318626841227402, 0.0], [0.0, 0.0, -0.51427857351842]]"
2PbF2-1,"[[-0.13548891894160814, 0.0, 0.0], [0.0, -0.10623823794205658, 0.0], [0.0, 0.0, -0.619788758288394]]"
2PbI2-1,"[[0.4926207220431918, 0.0, 0.0], [0.0, 0.3651134316275772, 0.0], [0.0, 0.0, -0.37365963262495766]]"
2PdBr2-1,"[[0.5773768919170145, 0.0, 0.0], [0.0, 0.3516030724191289, 0.0], [0.0, 0.0, -0.494850021680094]]"
2PdF2-1,"[[0.09656243837413556, 0.0, 0.0], [0.0, 0.3001605369513523, 0.0], [0.0, 0.0, -0.7399286120149252]]"
2PdI2-1,"[[0.6761446803562061, 0.0, 0.0], [0.0, 0.548020694905531, 0.0], [0.0, 0.0, -0.4282911681913124]]"
2PdS2-1,"[[0.5915098089946542, 0.0, 0.0], [0.0, 0.5927317663939622, 0.0], [0.0, 0.0, -0.623423042943488]]"
2PdS2-2,"[[2.078445942429259, 0.0, 0.0], [0.0, 1.5655881084643084, 0.0], [0.0, 0.0, -0.4156687756324692]]"
2PdSe2-1,"[[0.6326597132939135, 0.0, 0.0], [0.0, 0.6683859166900001, 0.0], [0.0, 0.0, -0.5783960731301689]]"
2PdTe2-1,"[[0.6931991451537173, 0.0, 0.0], [0.0, 0.7716609593488873, 0.0], [0.0, 0.0, -0.5214335044061567]]"
2PtBr2-1,"[[0.3161800988934526, 0.0, 0.0], [0.0, 0.49775871828726803, 0.0], [0.0, 0.0, -0.51427857351842]]"
2PtF2-1,"[[0.039810554148350386, 0.0, 0.0], [0.0, 0.1664301138432827, 0.0], [0.0, 0.0, -0.7281583934635011]]"
2PtI2-1,"[[0.4099331233312945, 0.0, 0.0], [0.0, 0.62797998982998, 0.0], [0.0, 0.0, -0.4412914294668343]]"
2PtS2-1,"[[0.5308397786165205, 0.0, 0.0], [0.0, 0.5224442335063199, 0.0], [0.0, 0.0, -0.6126101736612706]]"
2RuSe2-1,"[[0.9192350379232509, 0.0, 0.0], [0.0, 0.919548758968848, 0.0], [0.0, 0.0, -0.39685562737981767]]"
2SAg2-1,"[[0.33243845991560533, 0.0, 0.0], [0.0, 0.33243845991560533, 0.0], [0.0, 0.0, -0.5883802940367698]]"
2SAg2-2,"[[0.4022613824546802, 0.0, 0.0], [0.0, 0.17782497186468177, 0.0], [0.0, 0.0, -0.494850021680094]]"
2SAu2-1,"[[0.5854607295085007, 0.0, 0.0], [0.0, 0.5854607295085007, 0.0], [0.0, 0.0, -0.575118363368933]]"
2SCs2-1,"[[0.0835026198302674, 0.0, 0.0], [0.0, 0.08386080086657301, 0.0], [0.0, 0.0, -0.4424927980943421]]"
2SCu2-1,"[[1.1583624920952498, 0.0, 0.0], [0.0, 1.1583624920952498, 0.0], [0.0, 0.0, -0.5512936800949201]]"
2SNb2-1,"[[2.0819986210057313, 0.0, 0.0], [0.0, 2.0819986210057313, 0.0], [0.0, 0.0, 0.11427729656158624]]"
2STa2-1,"[[2.2976948696930735, 0.0, 0.0], [0.0, 2.2976948696930735, 0.0], [0.0, 0.0, 0.19810699887340152]]"
2STl2-2,"[[0.6174197467371766, 0.0, 0.0], [0.0, 0.4699692094999595, 0.0], [0.0, 0.0, -0.3391345219961308]]"
2SeAg2-1,"[[0.4942937686653327, 0.0, 0.0], [0.0, 0.4947110252052627, 0.0], [0.0, 0.0, -0.5100415205751654]]"
2SeAu2-1,"[[1.981215882910733, 0.0, 0.0], [0.0, 1.981215882910733, 0.0], [0.0, 0.0, -0.48280410205002566]]"
2SeCu2-1,"[[1.3186684199762158, 0.0, 0.0], [0.0, 1.3186684199762158, 0.0], [0.0, 0.0, -0.4841261562883209]]"
2SeCu2-2,"[[0.4613484336479829, 0.0, 0.0], [0.0, 0.6977522741677546, 0.0], [0.0, 0.0, -0.40120949323688493]]"
2SeNb2-1,"[[2.5803512369578874, 0.0, 0.0], [0.0, 2.5803512369578874, 0.0], [0.0, 0.0, -0.12262865413022594]]"
2SeTa2-1,"[[2.0591770382549033, 0.0, 0.0], [0.0, 2.0591770382549033, 0.0], [0.0, 0.0, 0.027757204690553483]]"
2SeTl2-3,"[[0.6563857190586878, 0.0, 0.0], [0.0, 0.513483956704257, 0.0], [0.0, 0.0, -0.33441900898204685]]"
2SiTe2-1,"[[0.7862543957897803, 0.0, 0.0], [0.0, 0.7045794496962993, 0.0], [0.0, 0.0, -0.2907300390241692]]"
2SnI2-1,"[[0.3907585287387172, 0.0, 0.0], [0.0, 0.5220528008688224, 0.0], [0.0, 0.0, -0.4400933749638875]]"
2SrBr2-1,"[[-0.0236500209967266, 0.0, 0.0], [0.0, -0.06449273417528721, 0.0], [0.0, 0.0, -0.5058454059815573]]"
2SrCl2-1,"[[-0.1592667653881933, 0.0, 0.0], [0.0, -0.13312218566250114, 0.0], [0.0, 0.0, -0.5702477199975919]]"
2TeAg2-1,"[[0.6175245348862923, 0.0, 0.0], [0.0, 0.6175245348862923, 0.0], [0.0, 0.0, -0.42596873227228116]]"
2TeAu2-1,"[[1.3961121306114783, 0.0, 0.0], [0.0, 1.3961121306114783, 0.0], [0.0, 0.0, -0.37675070960209955]]"
2TeCu2-1,"[[2.4774468534968053, 0.0, 0.0], [0.0, 2.4774468534968053, 0.0], [0.0, 0.0, -0.3925449767853314]]"
2TeNb2-1,"[[2.0348609805159876, 0.0, 0.0], [0.0, 2.0348609805159876, 0.0], [0.0, 0.0, -0.06651271215129456]]"
2TeRh2-1,"[[1.9897345076027488, 0.0, 0.0], [0.0, 1.90228579809612, 0.0], [0.0, 0.0, -0.16367588429324828]]"
2TeTa2-1,"[[2.245618760892636, 0.0, 0.0], [0.0, 2.245618760892636, 0.0], [0.0, 0.0, 0.013258665283516512]]"
2TeTl2-2,"[[0.7213983755215053, 0.0, 0.0], [0.0, 0.5820633629117087, 0.0], [0.0, 0.0, -0.3316140833099998]]"
2TiBr2-1,"[[1.1473980393476546, 0.0, 0.0], [0.0, 0.5217916496391234, 0.0], [0.0, 0.0, -0.4145392704914993]]"
2TiCl2-1,"[[0.6977522741677546, 0.0, 0.0], [0.0, 0.9838967913263057, 0.0], [0.0, 0.0, -0.4672456210075022]]"
2TiI2-1,"[[1.399188979124515, 0.0, 0.0], [0.0, 0.7048366062114036, 0.0], [0.0, 0.0, -0.3516399890190684]]"
2TiS2-1,"[[0.8808707325324234, 0.0, 0.0], [0.0, 0.5772619535858148, 0.0], [0.0, 0.0, -0.46092390120722343]]"
2VTe2-1,"[[1.4797911801894916, 0.0, 0.0], [0.0, 1.5803774880747135, 0.0], [0.0, 0.0, -0.34008379993014975]]"
2WSe2-1,"[[1.7396118958805553, 0.0, 0.0], [0.0, 1.2977386317328026, 0.0], [0.0, 0.0, -0.3595185630295782]]"
2WTe2-1,"[[1.4197245035618191, 0.0, 0.0], [0.0, 1.2951711067901035, 0.0], [0.0, 0.0, -0.3142582613977364]]"
2ZrBr2-1,"[[0.6931991451537173, 0.0, 0.0], [0.0, 0.9353560929455732, 0.0], [0.0, 0.0, -0.39469495385889053]]"
2ZrCl2-1,"[[0.6490426340861764, 0.0, 0.0], [0.0, 0.9167696842831361, 0.0], [0.0, 0.0, -0.44855000202712486]]"
2ZrI2-1,"[[0.8125122842899827, 0.0, 0.0], [0.0, 1.0381430899699424, 0.0], [0.0, 0.0, -0.33441900898204685]]"
2ZrS2-1,"[[0.7271344237604886, 0.0, 0.0], [0.0, 0.4252080511386563, 0.0], [0.0, 0.0, -0.46344155742846993]]"
2ZrSe2-1,"[[1.0171168494388132, 0.0, 0.0], [0.0, 0.5250448070368452, 0.0], [0.0, 0.0, -0.42021640338318983]]"
3CrSe2-1,"[[1.0868223570990618, 0.0, 0.0], [0.0, 1.0866445206108053, 0.0], [0.0, 0.0, -0.38827669199265824]]"
3CrTe2-1,"[[1.252367514459899, 0.0, 0.0], [0.0, 1.252367514459899, 0.0], [0.0, 0.0, -0.3467874862246563]]"
3FeSe2-1,"[[1.0902933313101102, 0.0, 0.0], [0.0, 1.0905754552222018, 0.0], [0.0, 0.0, -0.33629907461035186]]"
3FeTe2-1,"[[1.181243160967409, 0.0, 0.0], [0.0, 1.1809855807867304, 0.0], [0.0, 0.0, -0.2975694635544747]]"
4CdCl2-1,"[[0.14550717140966257, 0.0, 0.0], [0.0, 0.1464381352857746, 0.0], [0.0, 0.0, -0.37675070960209955]]"
4CoS2-1,"[[1.0159462436575661, 0.0, 0.0], [0.0, 0.9858304898583922, 0.0], [0.0, 0.0, -0.3788237182249648]]"
4CuF2-1,"[[0.7939998009844705, 0.0, 0.0], [0.0, 0.39932753215867883, 0.0], [0.0, 0.0, -0.4067139329795427]]"
4GeAs2-1,"[[0.87069645798925, 0.0, 0.0], [0.0, 0.7780064614235084, 0.0], [0.0, 0.0, -0.2684112348132613]]"
4GeP2-1,"[[0.7565600430066829, 0.0, 0.0], [0.0, 0.659345635746177, 0.0], [0.0, 0.0, -0.30277065724028246]]"
4IrS2-1,"[[0.780677274433368, 0.0, 0.0], [0.0, 0.7360776370039458, 0.0], [0.0, 0.0, -0.44977164694490596]]"
4IrSe2-1,"[[0.851441814672055, 0.0, 0.0], [0.0, 0.8224949852787508, 0.0], [0.0, 0.0, -0.4056074496245733]]"
4IrTe2-1,"[[0.9602328731285124, 0.0, 0.0], [0.0, 0.9524049395770244, 0.0], [0.0, 0.0, -0.3526170298853802]]"
4MgCl2-1,"[[0.0038911662369104775, 0.0, 0.0], [0.0, 0.004321373782642578, 0.0], [0.0, 0.0, -0.41793663708829126]]"
4NaO2-1,"[[1.325884943968999, 0.0, 0.0], [0.0, 1.3221572482330775, 0.0], [0.0, 0.0, -0.4282911681913124]]"
4ReO2-1,"[[0.5935075893317653, 0.0, 0.0], [0.0, 0.4629966120280561, 0.0], [0.0, 0.0, -0.6038006529042637]]"
4ReS2-1,"[[0.7580030092997991, 0.0, 0.0], [0.0, 0.7337588355872027, 0.0], [0.0, 0.0, -0.43415218132648237]]"
4ReSe2-1,"[[0.8247114434647344, 0.0, 0.0], [0.0, 0.8114409436741581, 0.0], [0.0, 0.0, -0.38827669199265824]]"
4ReTe2-1,"[[0.9194442104652369, 0.0, 0.0], [0.0, 0.9145018228273141, 0.0], [0.0, 0.0, -0.33068311943388784]]"
4RhS2-1,"[[0.9007493580610795, 0.0, 0.0], [0.0, 0.8351830698490437, 0.0], [0.0, 0.0, -0.4294570601181025]]"
4RhSe2-1,"[[0.9916690073799486, 0.0, 0.0], [0.0, 0.946697837245742, 0.0], [0.0, 0.0, -0.38827669199265824]]"
4SeO2-1,"[[0.05576046468773478, 0.0, 0.0], [0.0, 0.15775888604686378, 0.0], [0.0, 0.0, -0.4921441283041691]]"
4SiAs2-1,"[[0.8053649074664453, 0.0, 0.0], [0.0, 0.6967057809339172, 0.0], [0.0, 0.0, -0.2798406965940431]]"
4SiP2-1,"[[0.7157527168228595, 0.0, 0.0], [0.0, 0.5958267770732232, 0.0], [0.0, 0.0, -0.31515463835558755]]"
4SiS2-1,"[[0.23502315949522348, 0.0, 0.0], [0.0, 0.1903316981702915, 0.0], [0.0, 0.0, -0.47237009912866135]]"
4SiSe2-2,"[[0.4295908022233016, 0.0, 0.0], [0.0, 0.4653828514484183, 0.0], [0.0, 0.0, -0.30715308072277]]"
4TeO2-1,"[[0.23299611039215382, 0.0, 0.0], [0.0, 0.34498141392725795, 0.0], [0.0, 0.0, -0.4412914294668343]]"
4VO2-1,"[[0.7655940553194449, 0.0, 0.0], [0.0, 0.6595359071542164, 0.0], [0.0, 0.0, -0.3777859770337047]]"
1BaSb2F12-1,"[[-0.0721165896692931, 0.0, 0.0], [0.0, -0.08249449044745336, 0.0], [0.0, 0.0, -0.3925449767853314]]"
1AsCo2Te2-1,"[[1.4294615767572278, 0.0, 0.0], [0.0, 1.4312833318072613, 0.0], [0.0, 0.0, -0.1372724716820254]]"
1AsHf2S2-1,"[[0.960993708942336, 0.0, 0.0], [0.0, 0.9608511537196862, 0.0], [0.0, 0.0, -0.25181197299379954]]"
1AsHf2Se2-1,"[[1.0091533319077084, 0.0, 0.0], [0.0, 1.0090682761922185, 0.0], [0.0, 0.0, -0.22257317761068865]]"
1AsHf2Te2-1,"[[1.2713536221024844, 0.0, 0.0], [0.0, 1.2713071187849645, 0.0], [0.0, 0.0, -0.1804560644581313]]"
1AsNi2S2-1,"[[1.3240147980362877, 0.0, 0.0], [0.0, 1.4393169010165041, 0.0], [0.0, 0.0, -0.2196826878598487]]"
1AsNi2Se2-1,"[[1.6749437681907795, 0.0, 0.0], [0.0, 1.6748060470343016, 0.0], [0.0, 0.0, -0.20134935455473107]]"
1AsNi2Te2-1,"[[1.4241790135787822, 0.0, 0.0], [0.0, 1.4276645940621855, 0.0], [0.0, 0.0, -0.16494389827988373]]"
1AsPd2Te2-1,"[[1.6594027259220019, 0.0, 0.0], [0.0, 1.6594122402217164, 0.0], [0.0, 0.0, -0.14691047014813446]]"
1AsS2Ti2-1,"[[1.5997411939198447, 0.0, 0.0], [0.0, 1.6001230680256864, 0.0], [0.0, 0.0, -0.239577516576788]]"
1AsS2Zr2-1,"[[1.0983321678476847, 0.0, 0.0], [0.0, 1.0981243382942354, 0.0], [0.0, 0.0, -0.23433144524098595]]"
1AsSe2Ti2-1,"[[1.4157743832091072, 0.0, 0.0], [0.0, 1.4160743909223943, 0.0], [0.0, 0.0, -0.21609642072726507]]"
1AsSe2Zr2-1,"[[1.1597175461802158, 0.0, 0.0], [0.0, 1.1597175461802158, 0.0], [0.0, 0.0, -0.2062096153091813]]"
1AsTe2Ti2-1,"[[1.3967396987112286, 0.0, 0.0], [0.0, 1.3968442052847425, 0.0], [0.0, 0.0, -0.17652577082969892]]"
1AsTe2Zr2-1,"[[1.3341319323278291, 0.0, 0.0], [0.0, 1.3341319323278291, 0.0], [0.0, 0.0, -0.1643094285075744]]"
1AuAg2Se2-1,"[[1.1795230670352852, 0.0, 0.0], [0.0, 1.156155260889687, 0.0], [0.0, 0.0, -0.27736607746618774]]"
1BCl2Hf2-1,"[[0.6428600525844915, 0.0, 0.0], [0.0, 0.6428600525844915, 0.0], [0.0, 0.0, -0.28735029837278864]]"
1BCl2Nb2-1,"[[1.2822141330623356, 0.0, 0.0], [0.0, 1.2822141330623356, 0.0], [0.0, 0.0, -0.2798406965940431]]"
1BCl2Ta2-1,"[[1.1565188647470275, 0.0, 0.0], [0.0, 1.1565188647470275, 0.0], [0.0, 0.0, -0.2924298239020636]]"
1BCl2Ti2-1,"[[0.8040030547296126, 0.0, 0.0], [0.0, 0.8040030547296126, 0.0], [0.0, 0.0, -0.28819277095880896]]"
1BCl2Y2-1,"[[0.9774949690730363, 0.0, 0.0], [0.0, 0.9774949690730363, 0.0], [0.0, 0.0, -0.25258819211357664]]"
1BCl2Zr2-1,"[[0.7135745377720698, 0.0, 0.0], [0.0, 0.7135745377720698, 0.0], [0.0, 0.0, -0.2684112348132613]]"
1BF2Hf2-1,"[[0.545059584694003, 0.0, 0.0], [0.0, 0.545059584694003, 0.0], [0.0, 0.0, -0.41680122603137726]]"
1BF2Ti2-1,"[[0.7236198355154634, 0.0, 0.0], [0.0, 0.7236198355154634, 0.0], [0.0, 0.0, -0.42481215507233894]]"
1BF2Zr2-1,"[[0.6291036501771364, 0.0, 0.0], [0.0, 0.6291036501771364, 0.0], [0.0, 0.0, -0.3957739469155299]]"
1BNb2Se2-1,"[[1.2550794424275757, 0.0, 0.0], [0.0, 1.2520273296527862, 0.0], [0.0, 0.0, -0.2182446253475311]]"
1BNb2Te2-1,"[[1.347720217034038, 0.0, 0.0], [0.0, 1.355643050220869, 0.0], [0.0, 0.0, -0.15181088300860132]]"
1BS2Ta2-1,"[[1.205096047578484, 0.0, 0.0], [0.0, 1.206475061816686, 0.0], [0.0, 0.0, -0.2684112348132613]]"
1BSe2Ta2-1,"[[1.2037941395880674, 0.0, 0.0], [0.0, 1.205745540942662, 0.0], [0.0, 0.0, -0.23210238398190938]]"
1BTa2Te2-1,"[[1.3614067170593378, 0.0, 0.0], [0.0, 1.5097265863435254, 0.0], [0.0, 0.0, -0.16494389827988373]]"
1BaH2O2-1,"[[-0.1979107421182673, 0.0, 0.0], [0.0, -0.1979107421182673, 0.0], [0.0, 0.0, -0.6161846340195687]]"
1BaH2S2-1,"[[-0.019996628416253676, 0.0, 0.0], [0.0, -0.019996628416253676, 0.0], [0.0, 0.0, -0.5157001606532142]]"
1BaH2Se2-1,"[[0.05192391604610654, 0.0, 0.0], [0.0, 0.05269394192496786, 0.0], [0.0, 0.0, -0.4814860601221125]]"
1BiNi2Se2-1,"[[1.6700880678722483, 0.0, 0.0], [0.0, 1.6699766555582602, 0.0], [0.0, 0.0, 0.26434550705009247]]"
1BiNi2Te2-1,"[[1.4846414448824137, 0.0, 0.0], [0.0, 1.487435348319548, 0.0], [0.0, 0.0, -0.17263072694617473]]"
1BiPd2Te2-1,"[[1.4712330186496454, 0.0, 0.0], [0.0, 1.471365065418019, 0.0], [0.0, 0.0, -0.1897674820049159]]"
1CBr2Sc2-1,"[[0.7698202577635922, 0.0, 0.0], [0.0, 0.7694511794020377, 0.0], [0.0, 0.0, -0.25336580106242124]]"
1CCl2Hf2-1,"[[1.92069713446992, 0.0, 0.0], [0.0, 1.92069713446992, 0.0], [0.0, 0.0, -0.28483264215154214]]"
1CCl2Nb2-1,"[[1.583062681269362, 0.0, 0.0], [0.0, 1.583062681269362, 0.0], [0.0, 0.0, -0.2732727909734277]]"
1CCl2Sc2-1,"[[0.7163372878895486, 0.0, 0.0], [0.0, 0.7173375827238638, 0.0], [0.0, 0.0, -0.2984320149440726]]"
1CCl2Ta2-1,"[[1.4172723536273164, 0.0, 0.0], [0.0, 1.4172723536273164, 0.0], [0.0, 0.0, -0.27901425584626094]]"
1CCl2Ti2-1,"[[1.8031770556546252, 0.0, 0.0], [0.0, 1.808885867359812, 0.0], [0.0, 0.0, -0.29413628771608075]]"
1CCl2V2-1,"[[1.423245873936808, 0.0, 0.0], [0.0, 1.423245873936808, 0.0], [0.0, 0.0, -0.3124710387853657]]"
1CCl2Y2-1,"[[0.7259932589247224, 0.0, 0.0], [0.0, 0.7259932589247224, 0.0], [0.0, 0.0, -0.2765443279648142]]"
1CCl2Zr2-1,"[[1.9550283535900688, 0.0, 0.0], [0.0, 1.9485938841240222, 0.0], [0.0, 0.0, -0.27002571430044436]]"
1CF2Hf2-1,"[[1.3100557377508915, 0.0, 0.0], [0.0, 1.3100557377508915, 0.0], [0.0, 0.0, -0.41793663708829126]]"
1CF2Sc2-1,"[[0.5923988461155638, 0.0, 0.0], [0.0, 0.5923988461155638, 0.0], [0.0, 0.0, -0.44490555142168087]]"
1CF2Ti2-1,"[[3.2119829315434343, 0.0, 0.0], [0.0, 3.2119829315434343, 0.0], [0.0, 0.0, -0.4377071355435253]]"
1CF2V2-1,"[[1.4343932347126054, 0.0, 0.0], [0.0, 1.4343932347126054, 0.0], [0.0, 0.0, -0.4509967379742122]]"
1CF2Y2-1,"[[0.596047007545439, 0.0, 0.0], [0.0, 0.596047007545439, 0.0], [0.0, 0.0, -0.4067139329795427]]"
1CF2Zr2-1,"[[1.5011414552877826, 0.0, 0.0], [0.0, 1.5011414552877826, 0.0], [0.0, 0.0, -0.40340290437353976]]"
1CH2Hf2-1,"[[1.0384611961785637, 0.0, 0.0], [0.0, 1.0384611961785637, 0.0], [0.0, 0.0, -0.3893398369101201]]"
1CH2Sc2-1,"[[0.6969676407440232, 0.0, 0.0], [0.0, 0.6969676407440232, 0.0], [0.0, 0.0, -0.40230481407448765]]"
1CH2Ti2-1,"[[1.321681263668323, 0.0, 0.0], [0.0, 1.321681263668323, 0.0], [0.0, 0.0, -0.4122890349810886]]"
1CH2Zr2-1,"[[1.1573660917622701, 0.0, 0.0], [0.0, 1.1573660917622701, 0.0], [0.0, 0.0, -0.36351210364663455]]"
1CHf2Se2-1,"[[1.3906878772855105, 0.0, 0.0], [0.0, 1.39208111979816, 0.0], [0.0, 0.0, -0.22548303427145044]]"
1CHf2Te2-1,"[[1.4529817843712467, 0.0, 0.0], [0.0, 1.4521852508148985, 0.0], [0.0, 0.0, -0.14266750356873156]]"
1CI2Sc2-1,"[[0.9050399280762115, 0.0, 0.0], [0.0, 0.9043909200123617, 0.0], [0.0, 0.0, -0.19997064075586568]]"
1CI2Zr2-1,"[[2.132262892280901, 0.0, 0.0], [0.0, 2.134055921872304, 0.0], [0.0, 0.0, -0.17848647159522685]]"
1CNb2S2-1,"[[1.7267109124926052, 0.0, 0.0], [0.0, 1.7275412570285564, 0.0], [0.0, 0.0, -0.2588484011482149]]"
1CNb2Se2-1,"[[1.6546962286468836, 0.0, 0.0], [0.0, 1.6964874437507438, 0.0], [0.0, 0.0, -0.22112552799726048]]"
1CNb2Te2-1,"[[2.2381264276274577, 0.0, 0.0], [0.0, 2.238610570005447, 0.0], [0.0, 0.0, -0.16052195262580163]]"
