uid,total
1MgAl2S4-1,"[[4.19029936727001, -0.000497294, 0.0010671128159345], [-0.000497294, 4.185753940534157, 0.0007292101214151], [0.0010671128159345, 0.0007292101214151, 0.0889058356112903]]"
1MgAl2Se4-1,"[[3.981512933445461, -0.00129475, 6.556373660375664e-05], [-0.00129475, 3.980302886659809, -7.18e-05], [6.556373660375664e-05, -7.18e-05, 0.0680832190764433]]"
1MgAl2Te4-1,"[[3.671085070293324, 0.0012176816618862, 0.0005150798196301], [0.0012176816618862, 3.686602976286119, -0.000246783], [0.0005150798196301, -0.000246783, 0.0495794750352531]]"
1MgB2F8-1,"[[1.5243583784508368, 0.0050479210738149, 9.565383560572649e-05], [0.0050479210738149, 1.525756055380468, 0.0001762291444491], [9.565383560572649e-05, 0.0001762291444491, 0.0809563417168091]]"
1MgB2H8-1,"[[9.184002621409643, 0.0258425474850557, 0.0040308869237375], [0.0258425474850557, 8.418654046207202, 0.0019915465458467], [0.0040308869237375, 0.0019915465458467, 0.0471246280713947]]"
1MgBr2-1,"[[2.2530030884812446, -0.000244037, 0.0003707517909801], [-0.000244037, 2.248919443077921, 0.0015073870583319], [0.0003707517909801, 0.0015073870583319, 0.0584973758734329]]"
1MgBr2-2,"[[1.4213183341151787, 0.0003957170122374, 6.038891292540236e-05], [0.0003957170122374, 1.4240015316737589, -4.27e-05], [6.038891292540236e-05, -4.27e-05, 0.035275232030986]]"
1MgCl2-1,"[[1.805928559478913, -0.006673158, 1.089373148126122e-05], [-0.006673158, 1.7996578819218532, 0.0003330781270847], [1.089373148126122e-05, 0.0003330781270847, 0.0689468789882164]]"
1MgCl2-2,"[[1.3533338359770188, 0.0002024289074419, -9.95e-05], [0.0002024289074419, 1.3556360480314544, -0.000356802], [-9.95e-05, -0.000356802, 0.0445469433114149]]"
1MgF2-1,"[[0.9249524813907688, 0.000392964060569, -1.43e-05], [0.000392964060569, 0.925452755728723, 0.0005838114830928], [-1.43e-05, 0.0005838114830928, 0.1072277657159236]]"
1MgF2O2-1,"[[1.1394992823054229, -0.005252191, -0.001735437], [-0.005252191, 1.134663378279542, -0.000624085], [-0.001735437, -0.000624085, 0.059433955677747]]"
1MgGa2S4-1,"[[4.589883630709049, 0.0020320621189773, 0.0007334318867054], [0.0020320621189773, 4.599857308709127, 0.0003764877050499], [0.0007334318867054, 0.0003764877050499, 0.0679298581199899]]"
1MgGa2Se4-1,"[[4.638702065001309, 0.0003343731331122, 0.0002991919289088], [0.0003343731331122, 4.639118075092364, -9.52e-05], [0.0002991919289088, -9.52e-05, 0.0486722755135921]]"
1MgH2O2-1,"[[1.8548557868826407, 0.0018112481761927, 0.0001539331474443], [0.0018112481761927, 1.855178536206424, -7.75e-05], [0.0001539331474443, -7.75e-05, 0.070007367055412]]"
1MgH2S2-1,"[[1.5362397660137734, -0.006348913, -0.003010817], [-0.006348913, 1.504587879194677, 0.0054234654609246], [-0.003010817, 0.0054234654609246, 0.0478192088408443]]"
1MgH2Se2-1,"[[2.34053259659646, -0.003200242, -0.00652491], [-0.003200242, 2.291942306220173, -6.81e-05], [-0.00652491, -6.81e-05, 0.0409052359257741]]"
1MgI2-1,"[[2.907593518799625, 0.0197274596825784, 0.0013392758331095], [0.0197274596825784, 2.9615896042669374, 0.0016827997411966], [0.0013392758331095, 0.0016827997411966, 0.0516180899984414]]"
1MgI2-2,"[[1.4275581269053663, 0.0007621578908285, 5.454567121441297e-05], [0.0007621578908285, 1.4307584398435145, 0.0001319112615165], [5.454567121441297e-05, 0.0001319112615165, 0.028418602547184]]"
1MgIn2S4-1,"[[5.928045285498392, -0.004741477, 0.0016255009469666], [-0.004741477, 5.8997582746300745, 0.001654417439758], [0.0016255009469666, 0.001654417439758, 0.0721818852566598]]"
1MgIn2Se4-1,"[[5.383547050290485, -0.005773329, 0.003301404906607], [-0.005773329, 5.385272982663475, 9.040804719240636e-05], [0.003301404906607, 9.040804719240636e-05, 0.0519222495081261]]"
1MgIn2Te4-1,"[[4.956719412004881, 0.0008266924068754, 0.0006805856098651], [0.0008266924068754, 4.962177017314428, 0.0006507497753337], [0.0006805856098651, 0.0006507497753337, 0.0360448964315531]]"
1MgNa2S2H4O8-1,"[[2.032560578278514, -0.035057233, 0.0415288003730004], [-0.035057233, 1.864099687921072, 0.0028398785479768], [0.0415288003730004, 0.0028398785479768, 0.1365124206908587]]"
1MnBi2S4-1,"[[45.61419971415107, 0.1323909871183742, 0.003107351154492], [0.1323909871183742, 46.07507930949635, 0.003612402184781], [0.003107351154492, 0.003612402184781, 0.0612201094959831]]"
1MnBi2Se4-1,"[[43.797965834542765, 0.1017091045013982, 0.0061897964601922], [0.1017091045013982, 44.32871876218372, -0.000350249], [0.0061897964601922, -0.000350249, 0.0477147652160531]]"
1MnBr2-2,"[[1.50970893732748, -0.000114804, -2.66e-05], [-0.000114804, 1.5100200368840084, -1.25e-05], [-2.66e-05, -1.25e-05, 0.0314117772775309]]"
1MnCl2-2,"[[1.5754844018441516, 3.575982834574293e-05, -4.53e-06], [3.575982834574293e-05, 1.578781952319253, -5.07e-05], [-4.53e-06, -5.07e-05, 0.0394952341680517]]"
1MnI2-2,"[[1.2704183532237487, 7.590365229177338e-05, 4.303715910228085e-05], [7.590365229177338e-05, 1.270194201203743, -3.13e-05], [4.303715910228085e-05, -3.13e-05, 0.0235852833581125]]"
1MnI4-1,"[[4.265145244652857, 3.403599080784121, -0.268911902], [3.403599080784121, 4.387952885804316, -0.255641802], [-0.268911902, -0.255641802, 0.05000632558892]]"
1MnNbSe4-1,"[[1.54520224016793, 0.0228247512871906, -0.000115346], [0.0228247512871906, 0.6683988011894644, -8.8e-06], [-0.000115346, -8.8e-06, 0.0034961624428606]]"
1MnO2-1,"[[5.471694634383388, -0.000114315, 0.0005173074899513], [-0.000114315, 5.486052360416635, -0.000800699], [0.0005173074899513, -0.000800699, 0.0197005328890084]]"
1MnPdBr2-1,"[[4.254715159198893, -0.840990555, 0.0927290215820608], [-0.840990555, 4.1041564548305125, 0.0246808829061554], [0.0927290215820608, 0.0246808829061554, 0.0260366617973094]]"
1MnRe2O8-1,"[[1.2720583005093722, 0.0018221786255103, 0.0017853064957616], [0.0018221786255103, 1.254866522886041, 0.0006658514856584], [0.0017853064957616, 0.0006658514856584, 0.0697037777958524]]"
1MnS2-1,"[[5.153697708861964, -0.03061308, 0.0006592397777121], [-0.03061308, 5.13959622503357, -0.00068145], [0.0006592397777121, -0.00068145, 0.0036603814123723]]"
1MnSb2S4-1,"[[66.73525657761056, 0.1490139141729963, 0.005496053259431], [0.1490139141729963, 67.04094823294191, 0.0008027150438809], [0.005496053259431, 0.0008027150438809, 0.0481178841694036]]"
1MnScBr6-1,"[[5.160848768265056, 1.6094640190428413, 0.1382160159470158], [1.6094640190428413, 2.4062458403996225, 0.0635191803471481], [0.1382160159470158, 0.0635191803471481, 0.0347336958889934]]"
1MnSeWTe3-1,"[[2.01923191857886, -0.546919693, -0.000847218], [-0.546919693, 7.729987158650839, 0.0001299030930241], [-0.000847218, 0.0001299030930241, 0.0027078163346505]]"
1MnZrBr6-1,"[[4.115407329746789, 0.009553910942875, 0.0013377501499271], [0.009553910942875, 4.128926374611872, 0.0031786545786486], [0.0013377501499271, 0.0031786545786486, 0.0552136629261978]]"
1MnZrI6-1,"[[7.186127332687636, 0.008516925892636, 0.0003307755037272], [0.008516925892636, 7.161390504005041, -0.002697908], [0.0003307755037272, -0.002697908, 0.0841847485584227]]"
1Mo2Ta2O11-1,"[[20.730475752553566, 0.0508166599793016, -0.001748396], [0.0508166599793016, 20.741628852955888, -0.000745997], [-0.001748396, -0.000745997, 0.1450576725549823]]"
1MoAg2Te4-1,"[[0.5215791712740525, -0.001076726, 2.0339041077242217e-05], [-0.001076726, 0.5218411749656758, -4.14e-05], [2.0339041077242217e-05, -4.14e-05, 0.0093729607249239]]"
1MoAu2O4-2,"[[7.210313947796834, -6.663905219, 0.0115506490042267], [-6.663905219, 7.422612185441618, -0.173811244], [0.0115506490042267, -0.173811244, 0.0564637447271419]]"
1MoAu2Se4-1,"[[0.2836871408965235, -0.000319978, 1.9202173260551905e-05], [-0.000319978, 0.2837004690422091, -2.64e-05], [1.9202173260551905e-05, -2.64e-05, 0.0106334248167574]]"
1MoCr3S8-1,"[[0.4972147756096143, 0.0001158380327703, 5.350570880669961e-06], [0.0001158380327703, 0.5028163825897336, -3.42e-06], [5.350570880669961e-06, -3.42e-06, 0.0013545556981362]]"
1MoCr3Se8-1,"[[0.8881083799690481, 0.0008575683134678, -4.85e-05], [0.0008575683134678, 0.8879335920801211, -2.68e-05], [-4.85e-05, -2.68e-05, 0.0018569217503769]]"
1MoCr3Te8-1,"[[1.9428665027463308, -0.000885239, 6.313239977272986e-05], [-0.000885239, 1.935654052202418, -3.14e-05], [6.313239977272986e-05, -3.14e-05, 0.003843175859607]]"
1MoCu2S4-1,"[[0.191557950137209, -1.6e-05, 2.827375832076658e-05], [-1.6e-05, 0.1911652308222381, 4.955305317291019e-05], [2.827375832076658e-05, 4.955305317291019e-05, 0.008010960952286]]"
1MoO2-1,"[[0.7869290174297187, -4.22e-05, -6.64e-08], [-4.22e-05, 0.7949224178749574, -5.37e-05], [-6.64e-08, -5.37e-05, 0.0087014574471349]]"
1MoOS-1,"[[0.9504247029884114, -2.97e-06, 1.0008796819174412e-05], [-2.97e-06, 0.9522908385743476, -7.92e-05], [1.0008796819174412e-05, -7.92e-05, 0.0066425835571966]]"
1MoOSe-1,"[[1.369143248775771, 5.524627461787863e-05, 4.699425416030719e-05], [5.524627461787863e-05, 1.3706128618006082, -8.46e-05], [4.699425416030719e-05, -8.46e-05, 0.0095233476292944]]"
1MoOTe-1,"[[2.651429186851842, -0.001805171, -6.08e-05], [-0.001805171, 2.653790217349824, -0.000147192], [-6.08e-05, -0.000147192, 0.0189929672172786]]"
1MoOsCl6-1,"[[0.6861746723226902, 0.0032972377537195, -0.00376691], [0.0032972377537195, 0.6885729731483716, -0.005340468], [-0.00376691, -0.005340468, 0.0140439429443163]]"
1MoS2-1,"[[0.0959728699087491, -0.000113264, 4.356031206768572e-08], [-0.000113264, 0.0961708760708189, 2.402931080011669e-06], [4.356031206768572e-08, 2.402931080011669e-06, 0.0005342665576929]]"
1MoSSe-1,"[[0.2254643694930412, -0.000227094, 1.6725559995080675e-05], [-0.000227094, 0.2238191590317667, -1.58e-07], [1.6725559995080675e-05, -1.58e-07, 0.0007762830853022]]"
1MoSTe-1,"[[0.7943252995438722, -0.003223074, 0.0016151207691595], [-0.003223074, 0.7834384670856419, 3.589947085221195e-05], [0.0016151207691595, 3.589947085221195e-05, 0.0013951068341189]]"
1MoSe2-1,"[[0.2999474799097903, -0.000223879, 1.7512036952998477e-07], [-0.000223879, 0.2986121397327848, -7.99e-06], [1.7512036952998477e-07, -7.99e-06, 0.0012556241941659]]"
1MoSeTe-1,"[[0.7455018688235212, -0.001875066, 6.299603404111193e-05], [-0.001875066, 0.7459727663603044, -5.94e-06], [6.299603404111193e-05, -5.94e-06, 0.002167866816697]]"
1MoTe2-1,"[[1.032273439662999, 0.0008933905809002, 9.149868896541804e-08], [0.0008933905809002, 1.035044950538576, -1.9e-05], [9.149868896541804e-08, -1.9e-05, 0.0035096530583652]]"
1MoW3O8-1,"[[0.9351725192052158, -0.000218631, 3.5218080440899785e-05], [-0.000218631, 0.9289476011549924, 1.9014158198536784e-05], [3.5218080440899785e-05, 1.9014158198536784e-05, 0.0106480641027216]]"
1MoW3S8-1,"[[0.0546134580195633, -8.53e-05, -8.02e-08], [-8.53e-05, 0.0541945539226687, -3.58e-05], [-8.02e-08, -3.58e-05, 0.0004292719184898]]"
1MoW3Se8-1,"[[0.1822752589292293, 5.320447521799963e-05, -2.61e-06], [5.320447521799963e-05, 0.1834630246974034, 8.003341543847921e-06], [-2.61e-06, 8.003341543847921e-06, 0.0009945381610211]]"
1MoW3Te8-1,"[[0.7301364773881976, 0.0002214965593093, -4.49e-07], [0.0002214965593093, 0.7356701316507477, 2.6563283963338933e-05], [-4.49e-07, 2.6563283963338933e-05, 0.0029178303714085]]"
1N2O2Hf3-1,"[[15.959892491454545, -0.150554545, -0.005779028], [-0.150554545, 15.888592798439491, -0.002829471], [-0.005779028, -0.002829471, 0.1324167738459974]]"
1N2O2Zr3-1,"[[20.45175313360108, -0.38462805, 0.0078111579686686], [-0.38462805, 20.78369647250214, -0.00711244], [0.0078111579686686, -0.00711244, 0.1382744548188601]]"
1N2S2Ti3-1,"[[18.27102440932237, 0.0533387380959018, -5.16e-05], [0.0533387380959018, 18.27821094564739, 0.0002901031056369], [-5.16e-05, 0.0002901031056369, 0.0118239088015938]]"
1NaSSnCl3-1,"[[1.6592589368999493, -0.753178986, 0.0275627333018525], [-0.753178986, 3.8399870058301775, 0.0991605165832528], [0.0275627333018525, 0.0991605165832528, 0.0554417333835643]]"
1NbOScSeBr4-1,"[[2.3110831283383644, 0.2046587368403041, 0.029641768523839], [0.2046587368403041, 2.538934659794263, 0.0207134627501486], [0.029641768523839, 0.0207134627501486, 0.0428759626894493]]"
1NiAl2S4-1,"[[2.531799157905408, -0.012371011, 0.0007793141981933], [-0.012371011, 2.511278701748538, -0.00036276], [0.0007793141981933, -0.00036276, 0.0452157553706404]]"
1NiAl2S4-2,"[[2.582482807379689, -0.000677077, 0.000170998937582], [-0.000677077, 2.5763654734010566, 0.0002439853277959], [0.000170998937582, 0.0002439853277959, 0.0433953432408974]]"
1NiBr2-1,"[[1.0310237553104649, -0.002062811, 0.0002248493189279], [-0.002062811, 1.034842774583159, -0.00063486], [0.0002248493189279, -0.00063486, 0.0136753070183025]]"
1NiCl2-1,"[[1.0799091200057904, -0.00094014, 0.0004219096107141], [-0.00094014, 1.0780787071047668, -0.000791605], [0.0004219096107141, -0.000791605, 0.0199980244944288]]"
1NiCl2N2H4C6-1,"[[0.1713686062975509, -0.000423288, 0.0001608759623916], [-0.000423288, 0.8433689442646828, 0.0003484180897177], [0.0001608759623916, 0.0003484180897177, 0.0456144407544271]]"
1NiCl2O8-1,"[[1.832996081192401, 0.0044668166290219, 0.0002170423062958], [0.0044668166290219, 1.8207529228483943, 0.0003976802760113], [0.0002170423062958, 0.0003976802760113, 0.0735616384334715]]"
1NiF2-1,"[[0.990499623115498, 0.000686479054965, -1.55e-05], [0.000686479054965, 0.9922002600609344, -0.000669009], [-1.55e-05, -0.000669009, 0.0466016128951626]]"
1NiH2O2-1,"[[0.7593858925418805, -0.001156574, -2.33e-06], [-0.001156574, 0.7962240259599743, 0.000920145511693], [-2.33e-06, 0.000920145511693, 0.0207798074694766]]"
1NiN2C4O4H8-1,"[[0.2751219256554053, 0.0459842508726687, -0.001409795], [0.0459842508726687, 0.5734029108556086, -8.26e-05], [-0.001409795, -8.26e-05, 0.0822261816609319]]"
1NiO2-1,"[[1.2314391029147769, -0.000251316, 9.39740110767074e-05], [-0.000251316, 1.2332909140127362, -9.15e-05], [9.39740110767074e-05, -9.15e-05, 0.0037101137692078]]"
1NiPS3-1,"[[1.0517427707352034, -0.545568037, -0.035385005], [-0.545568037, 1.7867129895508598, 0.0682672853746023], [-0.035385005, 0.0682672853746023, 0.0068018906352566]]"
1NiPd3Se8-1,"[[0.6735223309841409, 0.0031028955420053, 2.2171665430050663e-05], [0.0031028955420053, 0.6363072309221133, 4.851592926912271e-05], [2.2171665430050663e-05, 4.851592926912271e-05, 0.0001346217936543]]"
1NiPdF6-1,"[[1.7616089599310916, -0.198462711, -0.131968559], [-0.198462711, 1.6106729743951351, 0.0914317729494132], [-0.131968559, 0.0914317729494132, 0.0394113124135878]]"
1NiPdIr2Se8-1,"[[0.6812020304286526, 0.073394971832417, 0.0074984552474661], [0.073394971832417, 0.555228064266277, 0.0032282995106339], [0.0074984552474661, 0.0032282995106339, 0.001171790321196]]"
1NiPdS4-1,"[[0.7128895609991249, 0.0019876032401817, -0.004203237], [0.0019876032401817, 0.5769544606551348, -7.04e-05], [-0.004203237, -7.04e-05, 0.0002791512681962]]"
1NiRe2O8-1,"[[0.762494557427116, 0.000957011359958, 6.107990105523848e-05], [0.000957011359958, 0.7592745598483559, -0.000710604], [6.107990105523848e-05, -0.000710604, 0.0450543735119805]]"
1NiS2-1,"[[0.3562859273370001, -0.000120154, -1.66e-05], [-0.000120154, 0.3564901498312001, 4.349055839644244e-06], [-1.66e-05, 4.349055839644244e-06, 6.40368101775594e-05]]"
1NiSSeZr-1,"[[1.972209858130444, 0.0004817486218987, 3.351789724917864e-05], [0.0004817486218987, 1.9715351161592656, -2.88e-05], [3.351789724917864e-05, -2.88e-05, 0.0109284825600784]]"
1NiSe2-1,"[[0.2337717234379644, -0.000259299, -3.5e-05], [-0.000259299, 0.233113546510549, 1.850252716247753e-05], [-3.5e-05, 1.850252716247753e-05, 0.000134873150138]]"
1NiTiBr3Cl3-1,"[[3.0196264213343778, -0.022702362, -0.040819493], [-0.022702362, 2.866345621763831, 0.0335599445038741], [-0.040819493, 0.0335599445038741, 0.049811660022979]]"
1NiZrBr6-1,"[[2.5768229770586384, 0.0065716292414534, -3.82e-05], [0.0065716292414534, 2.594941839894576, 0.0002239636677183], [-3.82e-05, 0.0002239636677183, 0.0464339639063027]]"
1NiZrCl6-1,"[[2.244587878232139, 0.0027004747202994, 0.0003496591962751], [0.0027004747202994, 2.25373931257774, 0.000698849962178], [0.0003496591962751, 0.000698849962178, 0.0561483491174626]]"
1NiZrF6-1,"[[1.3539186605979134, 0.0006829511427922, 0.0003981702141603], [0.0006829511427922, 1.3486398581486785, 0.0002079371178121], [0.0003981702141603, 0.0002079371178121, 0.1245887890584907]]"
1NiZrF6-2,"[[2.223819430698707, -0.205067893, -0.060988692], [-0.205067893, 1.2759316121766124, 0.0380230532093845], [-0.060988692, 0.0380230532093845, 0.2431792831303864]]"
1NiZrI6-1,"[[3.14083443142171, 0.0073456428127401, 0.0004158274033194], [0.0073456428127401, 3.1503743488147182, 0.0012434998733601], [0.0004158274033194, 0.0012434998733601, 0.0396578354313748]]"
1OCl2Zn2-1,"[[3.735391766139489, 0.0100139049869697, 0.0017462946872318], [0.0100139049869697, 3.7442593249903897, 0.0019717396471682], [0.0017462946872318, 0.0019717396471682, 0.0858837930491734]]"
1OPb-1,"[[2.1106362531206657, -0.010202457, -0.002003427], [-0.010202457, 2.1519281512989736, -0.001220702], [-0.002003427, -0.001220702, 0.0228210485380386]]"
1OSTi-1,"[[12.079493332949127, 0.0039565715685432, 0.0005839038003425], [0.0039565715685432, 12.091117482187231, 0.0001269348735859], [0.0005839038003425, 0.0001269348735859, 0.0284926125567866]]"
1OSW-1,"[[0.8437202416943543, 0.000114301648092, -2.96e-06], [0.000114301648092, 0.8443376141142017, -4.44e-05], [-2.96e-06, -4.44e-05, 0.0078141554619158]]"
1OScHf3N3Br4-1,"[[7.329622431345018, 1.8916335638796045, 0.0064752902482745], [1.8916335638796045, 8.360911466124728, -0.004673491], [0.0064752902482745, -0.004673491, 0.0755247239283749]]"
1OSeW-1,"[[1.1634294854971692, 0.0001094111748464, -3.31e-05], [0.0001094111748464, 1.16401819300596, -5.41e-05], [-3.31e-05, -5.41e-05, 0.0102980337816091]]"
1OSn-1,"[[2.350448776802905, -0.001715564, -0.001326339], [-0.001715564, 2.381686264834515, -0.002540718], [-0.001326339, -0.002540718, 0.0254904041128012]]"
1OTeW-1,"[[2.17888738500134, 0.001753572715567, 9.667084068343634e-05], [0.001753572715567, 2.174168740428, -0.00014282], [9.667084068343634e-05, -0.00014282, 0.0151066637829872]]"
1OTl2-1,"[[11.074894968681928, 0.0100437367078102, -0.000535836], [0.0100437367078102, 11.177127631334873, -0.000694822], [-0.000535836, -0.000694822, 0.0495301347753361]]"
1OVBr2-1,"[[0.6743058688693847, -0.000186355, 8.496088652281335e-06], [-0.000186355, 3.1382706009393275, 7.315111814671449e-07], [8.496088652281335e-06, 7.315111814671449e-07, 0.0208384714829641]]"
1OVCl2-1,"[[0.6486904315955984, 0.0004641421720226, 8.116864569818198e-05], [0.0004641421720226, 2.61920411608491, -1.26e-06], [8.116864569818198e-05, -1.26e-06, 0.0266909651040092]]"
1OVF2-1,"[[1.0289592897622266, -0.000355899, 2.0624054467755343e-05], [-0.000355899, 2.3192340442195185, 6.944398433829177e-06], [2.0624054467755343e-05, 6.944398433829177e-06, 0.0457090228111814]]"
1OVI2-1,"[[4.247447118522638, 0.0003643165747654, -1.91e-05], [0.0003643165747654, 0.6437025478561615, -3.87e-05], [-1.91e-05, -3.87e-05, 0.0134000397837237]]"
1OZrBr2-1,"[[4.1527823091153495, 0.0045646924292081, -0.000686913], [0.0045646924292081, 4.1659345397640575, -0.000359066], [-0.000686913, -0.000359066, 0.0482468869811414]]"
1OsCl2-1,"[[0.0636069742960868, -5.52e-05, 8.247502385553369e-06], [-5.52e-05, 0.064101892058592, -4.94e-06], [8.247502385553369e-06, -4.94e-06, 3.664206062379731e-05]]"
